Наименование;Цена;Ед.;Артикул
    Трос спидометра 2107 Автопартнер;178,00 руб.;шт;176378
    Трос спидометра 2108,2109 (выс.пан.);202,00 руб.;шт;176379
    Трос спидометра 2108,2109 (низк.пан.);230,00 руб.;шт;176380
    Трос спидометра 21083 Автопартнер;120,00 руб.;шт;176381
    Трос спидометра 2121 Автопартнер;187,00 руб.;шт;176382
    Трос спидометра 21213 Автопартнер;231,00 руб.;шт;176383
    Трос сцепления 1118 Калина Автопартнер;506,00 руб.;шт;176384
    Трос сцепления 1118 Калина ДААЗ;750,00 руб.;шт;176385
    Трос сцепления 2109 нов обр ДААЗ;540,00 руб.;шт;176386
    Трос сцепления 2109 стар обр Автопартнер ;282,00 руб.;шт;176387
    Трос сцепления 2110 ДААЗ;475,00 руб.;шт;176388
    Трос сцепления 2170 Приора от простой КПП;1 010,00 руб.;шт;176389
    Трос сцепления 2170 Приора от тросовой КПП (103 см);580,00 руб.;шт;176390
    Трос сцепления 2190 Гранта ;698,00 руб.;шт;176391
    Труба приемная 2101-07;995,00 руб.;шт;176392
    Труба приемная 21073 без гофры нержав АвтоВазАгрегат (под датч.кисл.) ;2 368,00 руб.;шт;176393
    Труба приемная 21073 без гофры простая (под датч.кисл.) ;1 730,00 руб.;шт;176394
    Труба приемная 21074 с гофрой Автоглушитель (под датч.кисл.) ;2 037,00 руб.;шт;176395
    Труба приемная 2108-099;642,00 руб.;шт;176396
    Труба приемная 21082 с отвер под датчик ;933,00 руб.;шт;176397
    Труба приемная 2110 (пустышка) дв.1,6 -16 кл. с 1 дат.;1 927,00 руб.;шт;176398
    Труба приемная 2110 (пустышка) дв.1,6 -16 кл. с 2 дат.;1 926,03 руб.;шт;176399
    Труба приемная 2110 (пустышка) дв.1,6 -8 кл. с 1 дат.;1 750,00 руб.;шт;176400
    Труба приемная 2110 карб АВТОВАЗ;940,00 руб.;шт;176401
    Труба приемная 2110 карб Ижора;916,00 руб.;шт;176402
    Труба приемная 21103 инж. 16 кл (без датч.кисл.) ;915,00 руб.;шт;176403
    Труба приемная 21103 инж.16 кл (под датч.кисл.) ;974,00 руб.;шт;176404
    Труба приемная 2121 ;850,00 руб.;шт;176405
    Труба приемная 21213 АВТОВАЗ;995,00 руб.;шт;176406
    Труба приемная 21214 инж АВТОВАЗ (под датч.кисл.) ;1 300,00 руб.;шт;176407
    Труба приемная 2123 до 2003г АВТОВАЗ (под датч.кисл.) ;1 655,00 руб.;шт;176408
    Труба приемная 2123 до 2003г Ижора!!! (под датч.кисл.) ;1 562,00 руб.;шт;176409
    Труба приемная 2123 после 2003г ЕВРО-3;1 395,00 руб.;шт;176410
    Труба приемная 2123 после 2010 г (под 1 датчик);1 745,00 руб.;шт;176411
    Трубка водяного насоса 1118 (метал.) ;730,00 руб.;шт;176412
    Трубка водяного насоса 2108 ;398,00 руб.;шт;176413
    Трубка водяного насоса 2110 (метал.) ;350,00 руб.;шт;176414
    Трубка водяного насоса 2111 (метал.) ;405,00 руб.;шт;176415
    Трубка водяного насоса 2112 АВТОВАЗ;715,00 руб.;шт;176416
    Трубка водяного насоса 2190 (метал.) от помпы к термостату;867,00 руб.;шт;176417
    Трубка впус. отопления 2101 (короткая);66,00 руб.;шт;176418
    Трубка омывателя 2101-08 прозрачн;41,00 руб.;шт;176419
    Трубка омывателя резин (м) синяя;21,00 руб.;м;176420
    Трубка отводящая радиатора отопителя 2101 (метал.) ;217,00 руб.;шт;176421
    Трубка отводящая радиатора отопителя 2103 АВТОВАЗ (метал.) ;430,00 руб.;шт;176422
    Трубка отводящая радиатора отопителя 2107 АВТОВАЗ (метал.) ;397,00 руб.;шт;176423
    Трубка подвода масла к гидронатяжителю цепи 21214 (Металлопродукция);205,00 руб.;шт;176424
    Трубка рециркуляции газов 21213 ;1 000,00 руб.;шт;176425
    Трубка сцепления 2101;55,00 руб.;шт;176426
    Трубка сцепления 2121;56,00 руб.;шт;176427
    Трубка сцепления 21214 URBAN пластик;1 143,00 руб.;шт;176428
    Трубка топливная 2101 зад;110,00 руб.;шт;176429
    Трубка топливная 2101 перед;200,00 руб.;шт;176430
    Трубка топливная 2108 пер;202,00 руб.;шт;176431
    Трубка топливная 2108 сливная;203,00 руб.;шт;176432
    Трубка топливная 2121 пер;183,00 руб.;шт;176433
    Трубка топливная 21214 передн подача пластик;331,00 руб.;шт;176434
    Трубка топливная 21214 передн сливная обратка пластик;331,00 руб.;шт;176435
    Трубка топливная магистральная 21073+шланг;359,00 руб.;шт;176436
    Трубка тормозная 1118 перед прав (АвтоВазАгрегат);300,00 руб.;шт;176437
    Трубка тормозная 2101 зад лев;41,00 руб.;шт;176438
    Трубка тормозная 2101 зад прав;64,00 руб.;шт;176439
    Трубка тормозная 2101 магистральная;164,00 руб.;шт;176440
    Трубка тормозная 2101 от регулятора;79,00 руб.;шт;176441
    Трубка тормозная 2101 перед лев;62,00 руб.;шт;176442
    Трубка тормозная 2101 перед прав;95,00 руб.;шт;176443
    Трубка тормозная 2108 (от регулятора) лев;45,00 руб.;шт;176444
    Трубка тормозная 2108 (от регулятора) прав;116,00 руб.;шт;176445
    Трубка тормозная 2108 зад лев;73,00 руб.;шт;176446
    Трубка тормозная 2108 магистральная длин. лев;178,00 руб.;шт;176447
    Трубка тормозная 2108 пер прав;104,00 руб.;шт;176448
    Трубка тормозная 2108 передняя левая;64,00 руб.;шт;176449
    Трубка тормозная 2110 передняя левая;55,00 руб.;шт;176450
    Трубка тормозная 2110 передняя правая;70,00 руб.;шт;176451
    Трубка тормозная 2121 зад лев;75,00 руб.;шт;176452
    Трубка тормозная 2121 зад прав;81,00 руб.;шт;176453
    Трубка тормозная 2121 магистральная;110,00 руб.;шт;176454
    Трубка тормозная суппорта 2101 лев (медн);110,00 руб.;шт;176455
    Трубка тормозная суппорта 2101 левая;46,00 руб.;шт;176456
    Трубка тормозная суппорта 2101 прав (медн);95,00 руб.;шт;176457
    Трубка тормозная суппорта 2101 правая;40,00 руб.;шт;176458
    Тяга карбюратора 2101 телескопич. ;47,00 руб.;шт;176459
    Тяга мех-ма замка двери 21213 пер. прав. (к крючку двери);22,00 руб.;шт;176460
    Тяга привода рычага КПП 2108 ;440,00 руб.;шт;176461
    Тяга привода рычага КПП 2110 ;841,00 руб.;шт;176462
    Тяга привода рычага КПП 2123 ;463,00 руб.;шт;176463
    Тяга привода стояночного тормоза 1118,2110,2170, 2108 ;63,00 руб.;шт;176464
    Тяга рулевая 2101-07 боковая левая АВТОВАЗ;775,00 руб.;шт;176465
    Тяга рулевая 2101-07 боковая правая АВТОВАЗ;807,00 руб.;шт;176466
    Тяга рулевая 2101-07 средняя ВИС;951,00 руб.;шт;176467
    Тяга рулевая 2121  боковая в сб. с наконечниками  (прим-ть прав, лев);620,00 руб.;шт;176468
    Тяга рулевая 2121 средняя БЗАК ;868,00 руб.;шт;176469
    Тяга рулевая 2121 средняя ВИС;838,00 руб.;шт;176470
    Тяга рулевая 2123 боковая Шевроле-Нива в сборе  (прим-ть прав. лев.);935,00 руб.;шт;176471
    Тяга рулевая 2123 средняя АВТОВАЗ;995,00 руб.;шт;176472
    Тяга рулевой рейки 1118 внутр гол. ус;520,00 руб.;шт;176473
    Тяга рулевой рейки 2108 внутр. гол.ус;470,00 руб.;шт;176474
    Тяга рулевой рейки 2110-12 левая гол стар.обр ;369,00 руб.;шт;176475
    Тяга рулевой рейки 2110-12 правая гол стар.обр ;369,00 руб.;шт;176476
    Тяга рулевой рейки с наконечником 1118 левая в сборе;1 350,00 руб.;шт;176477
    Тяга рулевой рейки с наконечником 1118 правая в сборе;1 300,00 руб.;шт;176478
    Тяга рулевой рейки с наконечником 2108-15 (2шт к-т) LECAR фирм.упак ;960,00 руб.;компл;176479
    Тяга рулевой рейки с наконечником 2110-12 левая стар.обр в сборе;990,00 руб.;шт;176480
    Тяга рулевой рейки с наконечником 2110-12 правая стар.обр в сборе;990,00 руб.;шт;176481
    Тяга рулевой рейки с наконечником 2110-2170  левая НОВ.ОБР в сборе;1 020,00 руб.;шт;176482
    Тяга рулевой рейки с наконечником 2110-2170  правая НОВ.ОБР в сборе;945,00 руб.;шт;176483
    Тяга ручного тормоза 2108  в сб;132,00 руб.;шт;176484
    Тяга ручного тормоза 2110  в сб;137,00 руб.;шт;176485
    Тяга рычага блокировки дифференц.РК 2123 ;103,00 руб.;шт;176486
    Указатель уровня масла 2101 (щуп);31,00 руб.;шт;176487
    Указатель уровня масла 2108 (щуп);142,00 руб.;шт;176488
    Указатель уровня масла 2121 (щуп) ;39,00 руб.;шт;176489
