Наименование;Цена;Ед.;Артикул
    Пробка поддона Камминз Газель (под 4-х гранн);421,00 руб.;шт;235777
    Пробка поддона Крайслер 6035417;517,00 руб.;шт;235778
    Пробка радиатора Волга/Г-53;415,00 руб.;шт;235779
"    Пробка радиатора заглушка малая вместо датчика ТМ-106 КГ3/8""";28,00 руб.;шт;235780
"    Пробка сливная корпуса масляного фильтра 402 дв. К1/4""";19,00 руб.;шт;235781
"    Провод АКБ ""--"" 3110 402/406 дв. с клеммой (60см)";350,00 руб.;шт;235782
"    Провод АКБ ""--"" 31105 с клеммой (90см)";515,00 руб.;шт;235783
"    Провод АКБ ""--"" 3302 402 дв. (3307) с клеммой (40 см)";284,00 руб.;шт;235784
"    Провод АКБ ""--"" с клеммой 150 см";682,00 руб.;шт;235785
"    Провод АКБ ""+"" 3110 402 дв. с клеммой (двойной) (67+47 см)";313,00 руб.;шт;235786
"    Провод АКБ ""+"" 3110 406 дв. с клеммой к стартеру (длинный) 210 см";609,00 руб.;шт;235787
"    Провод АКБ ""+"" 3302 402 дв. с клеммой (двойной) (120+19 см)";442,00 руб.;шт;235788
"    Провод АКБ ""+"" 3302 406 дв. с клеммой (двойной) 60+18 см";424,00 руб.;шт;235789
"    Провод АКБ ""+"" 3302 Бизнес Камминз с клеммой (130 см)";864,00 руб.;шт;235790
"    Провод АКБ ""+"" 3302 НЕКСТ с клеммой (155 см)";1 262,00 руб.;шт;235791
"    Провод АКБ ""+"" 3307 с клеммой (170 см)";686,00 руб.;шт;235792
    Провод к приводу спидометра 3110 (квадратн.колодка);223,00 руб.;шт;235793
    Провод к приводу спидометра 3110 (круглая колодка);332,00 руб.;шт;235794
    Провод к приводу спидометра 3302 БИЗНЕС;639,00 руб.;шт;235795
    Провод к приводу спидометра 3302 круглая колодка;385,00 руб.;шт;235796
    Провод массы (от двигателя к кузову) 40 см косичка;158,00 руб.;шт;235797
    Провод массы (от двигателя к кузову) 50 см косичка;190,00 руб.;шт;235798
    Провод с кругл клеммами 180 см толстый (ф8хф10) Газон Некст от АКБ до стартера (+);2 020,00 руб.;шт;235799
    Провод с кругл клеммами 25 см толстый (ф10хф12) Валдай (двигатель- рама);300,00 руб.;шт;235800
"    Провод с кругл клеммами 35 см толстый (одна стор ф8, другая сторона 2хф10) Газон Некст (""--"") _";810,00 руб.;шт;235801
    Провод с кругл клеммами 40 см (34 см) (ф8хф10мм);255,00 руб.;шт;235802
    Провод с кругл клеммами 50 см (ф6хф8);138,00 руб.;шт;235803
    Провод с кругл клеммами 80 см (ф8хф8) толст;238,00 руб.;шт;235804
    Провода высокого напряжения 402 ГАЗ G-part с наконечн;372,00 руб.;компл;235805
    Провода высокого напряжения 402 ЗОММЕР с наконечн;435,00 руб.;компл;235806
    Провода высокого напряжения 402 простые без наконечн;233,00 руб.;компл;235807
    Провода высокого напряжения 402 ТЕСЛА ПРЕМИУМ с наконечн;565,00 руб.;компл;235808
    Провода высокого напряжения 406  ЗОММЕР с наконечниками **;914,00 руб.;компл;235809
    Провода высокого напряжения 406  ТЕСЛА-СУПЕР с наконечниками *;1 450,00 руб.;компл;235810
    Провода высокого напряжения 406 под катушку БОШ G-part с наконечниками ;1 010,00 руб.;компл;235811
    Провода высокого напряжения 4216 Евро-3 ГАЗ G-part (под 2 катушки) **;560,00 руб.;компл;235812
    Провода высокого напряжения 4216 Евро-3 ЗОММЕР (под 2 катушки) ***;455,00 руб.;компл;235813
    Провода высокого напряжения 4216 Евро-3 ТЕСЛА (под 2 катушки) *;539,00 руб.;компл;235814
    Провода высокого напряжения 4216 под 2108 ГАЗ G-Part;481,00 руб.;компл;235815
    Провода высокого напряжения 4216 ульян БИЗНЕС ЗОММЕР **;563,00 руб.;компл;235816
    Провода высокого напряжения ГАЗ-53 серые/красные/синие ЦИТРОН;675,00 руб.;компл;235817
    Провода высокого напряжения ГАЗ-53 Силикон с након ГАЗ G-part;1 351,00 руб.;компл;235818
    Провода высокого напряжения ГАЗ-53 Силикон с након ЗОММЕР _;1 186,00 руб.;компл;235819
    Провода высокого напряжения ГАЗ-53 черные Простые;666,00 руб.;компл;235820
    Провода высокого напряжения Крайслер ТЕСЛА (к-кт 4);1 680,00 руб.;компл;235821
    Проводка 31105 406 дв.;3 065,00 руб.;компл;235822
    Проводка вентилятора 406 дв. BOSCH !!!;359,00 руб.;шт;235823
    Проводка вентилятора 406 дв. Россия;278,00 руб.;шт;235824
    Проводка задняя 2705 бизнес 4216 дв;1 484,00 руб.;шт;235825
    Проводка задняя 2705 под погружной насос;1 351,00 руб.;шт;235826
    Проводка задняя 3302 Бизнес 2018 г 274 дв короткая (пластик бак);4 102,00 руб.;шт;235827
    Проводка задняя 3302 БИЗНЕС до 2011 под прост номер;2 355,00 руб.;шт;235828
    Проводка задняя 3302 БИЗНЕС после 2011 под Калин номер;3 731,00 руб.;шт;235829
    Проводка задняя 3302 карбюр;1 812,00 руб.;шт;235830
    Проводка задняя 3302 под погружной бензонасос ;2 936,00 руб.;шт;235831
    Проводка задняя 3302 удлиненная Бизнес 4216 ;3 688,00 руб.;шт;235832
    Проводка задняя 3302 удлиненная Бизнес Камминз с боковыми габаритами;3 356,00 руб.;шт;235833
    Проводка задняя 3302 удлиненная стар карбюр;1 560,00 руб.;шт;235834
    Проводка задняя 3302 удлиненная стар под погружной бензонасос с боковыми габаритами;4 285,00 руб.;шт;235835
    Проводка задняя Газель Некст борт 274 дв удлин (кузов 4,25 м) (простые фонари 3302);8 668,00 руб.;шт;235836
    Проводка задняя Газель Некст борт Камминз (кузов 3,2 м) (под прост фонари);3 703,00 руб.;шт;235837
    Проводка задняя Газель Некст борт Камминз удлин (012) (кузов 4,25 м);5 551,00 руб.;шт;235838
    Проводка задняя Газель Некст каркасн автоб Камминз;8 468,00 руб.;шт;235839
    Проводка моторного отсека 3302 БИЗНЕС до 06,2012г 4216 левая (2 фары)  Е-3;6 474,00 руб.;шт;235840
    Проводка моторного отсека 3302 БИЗНЕС после 2016г 4216 левая (2 фары) Е-4 ;8 287,00 руб.;шт;235841
    Проводка моторного отсека 3302 БИЗНЕС после 2019 г 4216 левая (2 фары) Е-4 ;6 903,00 руб.;шт;235842
    Проводка моторного отсека 3309 Е-2 левая (от панели приборов) _;2 605,00 руб.;шт;235843
